game mode: 2
game version: 20150901
beatmap md5 hash: 76fcfc3b0a1b86033a5629c11d38832f
player name: 
replay md5 hash: ccc154e544d1051d68e60bd5b8143db8
300: 442
100: 5
50: 440
geki: 71
katu: 12
miss: 5
score: 1362788
max combo: 131
Full combo: 0
mods: 0
xy: 4008|1,6115|1,8225|1,10452|1,12914|1,15020|1,19008|1,21349|1,23696|1,26039|1,28380|1,30723|1,33070|1,36118|1,38223|1,40334|1,42444|1,44551|1,46662|0.92,48772|0.89,52757|1,54868|1,56974|1,59085|1,61194|1,63301|1,65412|1,71505|1,73614|0.87,75723|1,77834|1,79944|1,82051|1,84162|1,86509|1,89786|1,91896|1,94008|1,96117|1,98223|1,100335|1,102443|1,107132|1,109239|1,111348|1,113457|1,115567|1,117679|1,119788|1,122133|1,124474|1,126585|1,128696|1,130804|1,132911|1,135022|1,137133|1,139240|1,140882|1,
timestamp: 635779289062410681
replay length: 36140

__ DATA __ :
17|167.066|9999|0
15|174.921|9999|0
18|183.527|9999|0
17|192.002|9999|0
16|200.008|9999|0
15|208.322|9999|0
18|216.952|9999|0
16|224.972|9999|0
16|233.233|9999|0
5|233.233|9999|0
11|233.233|9999|0
18|233.233|9999|0
16|233.233|9999|0
17|233.233|9999|0
15|233.233|9999|0
17|233.233|9999|0
16|233.233|9999|0
17|233.233|9999|0
17|233.233|9999|0
15|233.233|9999|0
17|233.233|9999|0
16|233.233|9999|0
15|233.233|9999|0
9|230.785|9999|0
9|226.358|9999|0
17|217.885|9999|0
15|210.188|9999|0
16|201.949|9999|0
18|192.994|9999|0
15|185.167|9999|0
18|179.093|9999|0
16|179.093|9999|0
15|179.093|9999|0
18|179.093|9999|0
16|179.093|9999|0
16|179.093|9999|0
17|179.093|9999|0
22|179.093|9999|0
18|179.093|9999|0
18|179.093|9999|0
16|179.093|9999|0
18|179.093|9999|0
16|179.093|9999|0
16|179.093|9999|0
17|179.093|9999|0
17|179.093|9999|0
15|179.093|9999|0
5|179.093|9999|0
13|179.093|9999|0
17|179.093|9999|0
15|179.093|9999|0
9|179.093|9999|0
8|179.093|9999|0
8|181.11|9999|0
7|184.982|9999|0
17|193.732|9999|0
12|199.554|9999|0
6|202.523|9999|0
15|210.554|9999|0
16|218.41|9999|0
18|227.476|9999|0
15|235.454|9999|0
16|243.459|9999|0
18|252.021|9999|0
3|253.916|9999|0
13|260.488|9999|0
15|268.353|9999|0
18|276.913|9999|0
12|283.008|9999|0
3|285.053|9999|0
17|293.401|9999|0
17|302.045|9999|0
17|310.858|9999|0
15|318.718|9999|0
16|327.064|9999|0
17|333.113|9999|0
3|333.113|9999|0
14|333.113|9999|0
16|333.113|9999|0
18|333.113|9999|0
16|333.113|9999|0
15|333.113|9999|0
4|331.082|9999|0
8|326.568|9999|0
6|324.355|9999|0
22|315.599|9999|0
17|307.595|9999|0
18|299.133|9999|0
16|291.236|9999|0
18|282.313|9999|0
16|274.383|9999|0
17|265.832|9999|0
17|257.406|9999|0
16|249.013|9999|0
16|241.024|9999|0
18|232.546|9999|0
16|224.094|9999|0
17|215.518|9999|0
4|215.518|9999|0
11|215.518|9999|0
17|215.518|9999|0
17|218.048|9999|0
16|226.484|9999|0
16|234.44|9999|0
16|242.366|9999|0
7|246.391|9999|0
10|251.393|9999|0
15|259.355|9999|0
17|267.281|9999|0
17|273.949|9999|0
15|273.949|9999|0
17|272.527|9999|0
12|264.656|9999|1
6|259.641|9999|1
16|242.723|9999|1
8|234.762|9999|1
7|227.862|9999|1
17|209.993|9999|1
16|192.976|9999|1
18|175.488|9999|1
15|159.562|9999|1
17|142.562|9999|1
16|125.561|9999|1
16|109.528|9999|1
18|94.4104|9999|0
16|86.0301|9999|0
15|78.0195|9999|0
23|69.4664|9999|0
19|63.0633|9999|0
16|63.0633|9999|0
5|63.0633|9999|0
13|63.0633|9999|0
17|63.0633|9999|0
16|63.0633|9999|0
17|63.0633|9999|0
9|65.4964|9999|0
7|68.9341|9999|0
17|77.4216|9999|0
3|79.4231|9999|0
13|85.924|9999|0
16|94.1943|9999|0
17|102.634|9999|0
17|110.946|9999|0
15|118.941|9999|0
17|127.634|9999|0
18|136.357|9999|0
15|144.196|9999|0
8|148.127|9999|0
7|151.425|9999|0
19|160.92|9999|0
8|167.016|9999|1
8|175.307|9999|1
16|192.13|9999|1
17|209.436|9999|1
16|225.5|9999|1
16|241.821|9999|1
4|244.026|9999|0
12|250.833|9999|0
16|258.683|9999|0
17|266.989|9999|0
16|275.255|9999|0
9|277.732|9999|0
9|277.732|9999|0
17|277.732|9999|0
15|277.732|9999|0
12|277.732|9999|0
4|277.732|9999|0
13|275.716|9999|0
4|273.548|9999|0
16|265.279|9999|0
16|256.959|9999|0
17|248.403|9999|0
16|240.384|9999|0
17|232.084|9999|0
18|223.635|9999|0
20|217.649|9999|0
19|217.649|9999|0
17|217.649|9999|0
12|219.256|9999|0
4|221.301|9999|0
16|229.343|9999|0
17|237.672|9999|0
10|242.19|9999|0
6|245.202|9999|0
2|247.16|9999|1
16|264.197|9999|1
18|282.212|9999|1
15|297.333|9999|1
17|314.438|9999|1
16|330.598|9999|1
18|348.68|9999|1
14|363.865|9999|1
18|381.022|9999|1
17|397.994|9999|1
15|414.148|9999|1
18|431.425|9999|1
4|433.895|9999|0
10|439.363|9999|0
17|447.963|9999|0
13|451.909|9999|0
4|451.909|9999|0
17|451.909|9999|0
16|451.909|9999|0
16|451.909|9999|0
9|449.91|9999|0
8|445.406|9999|0
17|437.379|9999|0
12|430.774|9999|0
4|428.774|9999|0
16|420.769|9999|0
17|412.729|9999|0
17|404.216|9999|0
15|396.126|9999|0
17|387.526|9999|0
16|379.083|9999|0
16|370.679|9999|0
12|363.326|9999|1
5|358.314|9999|1
16|341.113|9999|1
13|328.184|9999|1
24|307.665|9999|1
16|294.659|9999|1
22|274.579|9999|1
12|261.49|9999|1
19|244.478|9999|1
20|224.511|9999|1
16|208.476|9999|1
14|194.395|9999|1
19|175.268|9999|1
16|158.234|9999|1
13|147.122|9999|0
3|145.133|9999|0
13|138.604|9999|0
4|138.604|9999|0
16|138.604|9999|0
16|138.604|9999|0
17|138.604|9999|0
16|138.604|9999|0
18|138.604|9999|0
12|138.604|9999|0
19|138.604|9999|0
6|141.106|9999|0
12|146.918|9999|0
15|154.939|9999|0
16|163.495|9999|0
17|172.012|9999|0
14|178.785|9999|0
2|181.178|9999|1
14|195.266|9999|1
20|215.784|9999|1
13|228.811|9999|1
16|245.931|9999|1
17|262.872|9999|1
16|278.848|9999|1
17|295.471|9999|1
15|311.944|9999|1
18|328.527|9999|1
17|345.556|9999|1
4|347.603|9999|0
11|353.778|9999|0
17|362.193|9999|0
15|370.365|9999|0
17|378.679|9999|0
11|383.217|9999|0
5|383.217|9999|0
21|383.217|9999|0
5|383.217|9999|0
14|383.217|9999|0
18|383.217|9999|0
22|383.217|9999|0
13|383.217|9999|0
17|383.217|9999|0
11|381.172|9999|0
4|379.02|9999|0
17|370.675|9999|0
20|360.082|9999|0
17|352.065|9999|0
12|345.552|9999|0
21|334.973|9999|0
17|326.416|9999|0
12|320.397|9999|0
16|312.436|9999|0
6|309.088|9999|0
11|303.895|9999|0
16|295.684|9999|0
20|285.406|9999|0
13|280.896|9999|0
21|280.896|9999|0
12|280.896|9999|0
16|280.896|9999|0
17|280.896|9999|0
16|280.896|9999|0
21|280.896|9999|0
11|280.896|9999|0
17|280.896|9999|0
20|280.896|9999|0
12|280.896|9999|0
8|280.896|9999|0
9|279.395|9999|0
4|276.895|9999|0
13|270.751|9999|0
16|260.283|9999|1
20|240.481|9999|1
16|223.272|9999|1
13|210.446|9999|1
20|190.376|9999|1
16|173.321|9999|1
13|160.267|9999|1
23|140.232|9999|1
14|127.215|9999|1
10|120.978|9999|0
9|116.796|9999|0
22|106.784|9999|0
17|98.3792|9999|0
14|91.8746|9999|0
8|89.3684|9999|0
8|89.3684|9999|0
20|89.3684|9999|0
4|89.3684|9999|0
9|89.3684|9999|0
19|89.3684|9999|0
18|89.3684|9999|0
8|89.3684|9999|0
4|89.3684|9999|0
20|89.3684|9999|0
18|89.3684|9999|0
11|89.3684|9999|0
4|89.3684|9999|0
17|89.3684|9999|0
13|89.3684|9999|0
20|89.3684|9999|0
16|89.3684|9999|0
16|89.3684|9999|0
16|89.3684|9999|0
8|89.3684|9999|0
9|89.3684|9999|0
15|89.3684|9999|0
17|89.3684|9999|0
14|89.3684|9999|0
19|89.3684|9999|0
12|89.3684|9999|0
20|89.3684|9999|0
14|89.3684|9999|0
7|91.3529|9999|0
13|97.5903|9999|0
16|105.795|9999|0
17|114.134|9999|0
17|122.482|9999|0
7|126.659|9999|0
8|130.901|9999|0
17|139.345|9999|0
13|145.827|9999|0
15|154.028|9999|0
20|164.119|9999|0
14|170.625|9999|0
24|181.047|9999|0
20|189.432|9999|0
17|197.393|9999|0
14|204.05|9999|0
20|214.195|9999|0
12|220.65|9999|0
20|230.676|9999|0
17|239.119|9999|0
5|241.306|9999|0
12|247.531|9999|0
14|254.239|9999|0
20|264.183|9999|0
13|270.653|9999|0
8|272.707|9999|0
12|272.707|9999|0
15|272.707|9999|0
6|272.707|9999|0
11|272.707|9999|0
13|272.707|9999|0
16|272.707|9999|0
17|272.707|9999|0
20|272.707|9999|0
13|272.707|9999|0
17|272.707|9999|0
18|272.707|9999|0
9|272.707|9999|0
5|272.707|9999|0
16|272.707|9999|0
16|272.707|9999|0
16|274.227|9999|0
5|277.016|9999|0
12|282.997|9999|0
17|291.264|9999|0
16|299.817|9999|0
17|308.168|9999|0
16|316.136|9999|0
17|324.495|9999|0
16|333.287|9999|0
16|341.147|9999|0
16|349.557|9999|0
16|357.812|9999|0
17|366.252|9999|0
16|374.394|9999|0
20|383.287|9999|0
19|391.247|9999|0
22|401.887|9999|0
13|407.862|9999|0
18|416.512|9999|0
16|424.37|9999|0
17|433.031|9999|0
17|441.147|9999|0
4|441.147|9999|0
17|441.147|9999|0
11|441.147|9999|0
18|441.147|9999|0
15|441.147|9999|0
9|439.159|9999|0
9|434.638|9999|0
15|426.495|9999|0
22|415.698|9999|0
12|409.702|9999|0
16|400.716|9999|0
16|393.06|9999|0
17|384.282|9999|0
16|376.236|9999|0
17|367.869|9999|0
16|359.764|9999|0
16|351.408|9999|0
17|342.843|9999|0
16|334.516|9999|0
21|324.262|9999|0
12|318.204|9999|0
16|309.827|9999|0
17|301.518|9999|0
16|293.158|9999|0
20|282.44|9999|0
14|275.862|9999|0
16|267.827|9999|0
16|259.224|9999|0
20|249.133|9999|0
4|249.133|9999|0
9|249.133|9999|0
16|249.133|9999|0
16|249.133|9999|0
16|249.133|9999|0
21|249.133|9999|0
14|249.133|9999|0
6|249.133|9999|0
15|249.133|9999|0
19|249.133|9999|0
17|249.133|9999|0
17|249.133|9999|0
13|246.624|9999|0
4|244.635|9999|0
18|235.928|9999|0
15|227.913|9999|0
15|219.864|9999|0
16|211.347|9999|0
17|202.934|9999|0
16|194.886|9999|0
18|185.841|9999|0
16|177.831|9999|0
17|169.551|9999|0
16|161.19|9999|0
17|152.8|9999|0
15|144.819|9999|0
17|136.468|9999|0
16|128.054|9999|0
15|119.899|9999|0
17|111.38|9999|0
17|102.91|9999|0
18|94.3658|9999|0
15|87.8812|9999|0
16|87.8812|9999|0
17|87.8812|9999|0
16|87.8812|9999|0
17|87.8812|9999|0
8|90.4381|9999|0
8|94.6259|9999|0
14|103.247|9999|1
3|106.204|9999|1
16|123.138|9999|1
16|139.922|9999|1
17|156.272|9999|1
16|172.523|9999|1
16|189.525|9999|1
17|206.277|9999|1
20|222.964|9999|1
19|239.078|9999|1
18|255.76|9999|1
17|272.585|9999|1
18|289.911|9999|1
16|305.752|9999|1
16|322.574|9999|1
17|339.831|9999|1
8|346.211|9999|0
8|350.132|9999|0
17|358.719|9999|0
16|366.667|9999|0
16|374.992|9999|0
4|374.992|9999|0
13|374.992|9999|0
17|374.992|9999|0
16|374.992|9999|0
8|373|9999|0
9|369.01|9999|0
16|360.615|9999|0
16|352.18|9999|0
17|344.079|9999|0
17|335.639|9999|0
15|327.086|9999|0
18|318.895|9999|0
17|310.346|9999|0
16|301.679|9999|0
16|293.721|9999|0
15|285.66|9999|0
5|280.83|9999|1
12|268.944|9999|1
17|252.08|9999|1
16|235.549|9999|1
17|220.507|9999|0
15|212.582|9999|0
17|204.082|9999|0
18|195.253|9999|0
3|195.253|9999|0
13|195.253|9999|0
4|195.253|9999|0
12|195.253|9999|0
12|197.281|9999|0
5|199.468|9999|0
17|207.993|9999|0
15|215.876|9999|0
9|222.559|9999|1
9|230.571|9999|1
19|246.971|9999|1
19|263.54|9999|1
19|281.592|9999|1
16|296.93|9999|1
17|313.909|9999|1
12|324.793|9999|0
5|327.107|9999|0
16|335.313|9999|0
17|343.607|9999|0
17|352.151|9999|0
5|352.151|9999|0
11|352.151|9999|0
18|350.101|9999|0
16|341.824|9999|0
16|333.366|9999|0
15|325.4|9999|0
18|316.764|9999|0
16|308.509|9999|0
16|300.133|9999|0
16|291.862|9999|0
17|283.261|9999|0
16|275.432|9999|0
17|266.398|9999|0
7|264.869|9999|0
10|264.869|9999|0
17|264.869|9999|0
5|264.869|9999|0
7|266.446|9999|0
3|268.45|9999|0
16|276.696|9999|0
5|281.765|9999|1
11|293.612|9999|1
16|310.327|9999|1
17|327.356|9999|1
17|343.963|9999|1
16|360.033|9999|1
16|377.007|9999|1
17|394.062|9999|1
16|410.149|9999|1
17|427.486|9999|1
16|443.808|9999|1
8|450.639|9999|0
8|454.681|9999|0
17|463.098|9999|0
10|467.693|9999|0
5|467.693|9999|0
23|465.692|9999|0
19|457.279|9999|0
18|446.74|9999|1
16|430.888|9999|1
18|413.987|9999|1
17|396.747|9999|1
16|380.83|9999|1
16|363.8|9999|1
18|346.005|9999|1
17|329.35|9999|1
13|314.408|9999|1
18|297.437|9999|1
17|282.356|9999|0
16|273.575|9999|0
17|265.288|9999|0
16|257.271|9999|0
4|257.271|9999|0
11|257.271|9999|0
17|257.271|9999|0
16|257.271|9999|0
17|257.271|9999|0
18|257.271|9999|0
15|257.271|9999|0
17|257.271|9999|0
17|257.271|9999|0
16|257.271|9999|0
16|257.271|9999|0
17|257.271|9999|0
7|257.271|9999|0
9|257.271|9999|0
17|257.271|9999|0
17|257.271|9999|0
15|257.271|9999|0
16|257.271|9999|0
17|257.271|9999|0
8|257.271|9999|0
8|257.271|9999|0
17|257.271|9999|0
16|257.271|9999|0
17|257.271|9999|0
16|257.271|9999|0
18|257.271|9999|0
21|257.271|9999|0
4|252.933|9999|1
14|240.866|9999|1
5|236.4|9999|1
12|224.057|9999|1
17|207.743|9999|1
17|190.909|9999|1
16|174.43|9999|1
17|157.347|9999|1
16|140.429|9999|1
17|124.241|9999|1
17|107.2|9999|1
16|90.8234|9999|1
4|88.8027|9999|0
13|82.3351|9999|0
16|74.3364|9999|0
16|65.3383|9999|0
16|57.6264|9999|0
3|57.6264|9999|0
14|57.6264|9999|0
8|57.6264|9999|0
6|57.6264|9999|0
16|57.6264|9999|0
4|57.6264|9999|1
17|57.6264|9999|1
6|60.148|9999|1
6|65.7501|9999|1
20|86.8933|9999|1
17|102.668|9999|1
15|118.876|9999|1
16|135.112|9999|1
16|151.913|9999|1
17|168.363|9999|1
18|186.646|9999|1
15|202.656|9999|1
17|218.707|9999|1
16|235.102|9999|1
17|253.376|9999|1
4|254.88|9999|0
12|260.869|9999|0
18|269.932|9999|0
15|277.525|9999|0
17|286.533|9999|0
17|295.014|9999|0
15|302.654|9999|0
19|311.652|9999|0
19|320.097|9999|0
8|322.107|9999|0
10|322.107|9999|0
18|322.107|9999|0
17|322.107|9999|0
16|322.107|9999|0
17|322.107|9999|0
8|322.107|9999|0
8|322.107|9999|0
18|322.107|9999|0
17|322.107|9999|0
17|322.107|9999|0
15|322.107|9999|0
16|322.107|9999|0
5|322.107|9999|0
12|322.107|9999|0
16|322.107|9999|0
17|322.107|9999|0
17|322.107|9999|0
15|322.107|9999|0
17|322.107|9999|0
17|322.107|9999|0
15|322.107|9999|0
4|324.137|9999|0
8|328.336|9999|0
4|330.415|9999|0
18|339.241|9999|0
17|347.618|9999|0
17|356.122|9999|0
15|363.874|9999|0
15|372.202|9999|0
18|380.653|9999|0
16|389.124|9999|0
16|397.586|9999|0
16|405.193|9999|0
18|414.514|9999|0
16|422.433|9999|0
15|430.408|9999|0
18|438.828|9999|0
16|447.297|9999|0
9|450.258|9999|0
7|450.258|9999|0
14|450.258|9999|0
12|448.258|9999|0
7|444.737|9999|0
11|438.194|9999|1
9|430.148|9999|1
20|413.094|9999|1
17|397.13|9999|1
14|383.064|9999|1
20|363.007|9999|1
17|346.592|9999|1
13|333.555|9999|1
20|313.511|9999|1
14|299.877|9999|1
19|280.56|9999|1
8|271.37|9999|1
6|266.188|9999|1
15|250.163|9999|1
17|233.352|9999|1
17|216.978|9999|1
18|199.049|9999|1
16|183.051|9999|1
15|167.05|9999|1
16|150.218|9999|1
16|133.653|9999|1
17|116.618|9999|1
16|99.8387|9999|1
17|82.882|9999|1
17|69.2689|9999|0
16|61.1243|9999|0
8|59.1414|9999|0
9|59.1414|9999|0
16|59.1414|9999|0
16|59.1414|9999|0
18|59.1414|9999|0
14|59.1414|9999|0
18|59.1414|9999|0
16|59.1414|9999|0
15|59.1414|9999|0
18|61.2128|9999|0
16|69.4553|9999|0
17|78.5187|9999|0
15|86.1074|9999|0
19|95.1763|9999|0
15|103.046|9999|0
18|111.491|9999|0
5|113.495|9999|0
16|119.993|9999|0
18|128.448|9999|0
17|136.496|9999|0
17|144.948|9999|0
16|152.697|9999|0
18|161.684|9999|0
16|170.192|9999|0
18|178.621|9999|0
16|186.705|9999|0
16|195.146|9999|0
7|196.662|9999|0
10|196.662|9999|0
15|196.662|9999|0
17|196.662|9999|0
17|196.662|9999|0
18|196.662|9999|0
16|196.662|9999|0
15|196.662|9999|0
17|196.662|9999|0
16|196.662|9999|0
16|196.662|9999|0
17|196.662|9999|0
17|196.662|9999|0
16|196.662|9999|0
16|196.662|9999|0
4|198.719|9999|0
13|205.196|9999|0
16|213.208|9999|0
17|223.737|9999|1
15|239.742|9999|1
4|243.692|9999|1
13|256.728|9999|1
16|272.648|9999|1
17|290.067|9999|1
16|306.029|9999|1
17|323.757|9999|1
16|340.549|9999|1
16|356.239|9999|1
17|373.247|9999|1
16|389.36|9999|1
17|407.111|9999|1
10|413.215|9999|0
11|417.445|9999|0
19|425.789|9999|0
4|425.789|9999|0
13|425.789|9999|0
18|425.789|9999|0
17|425.789|9999|0
16|425.789|9999|0
17|425.789|9999|0
17|425.789|9999|0
16|425.789|9999|0
16|425.789|9999|0
17|425.789|9999|0
16|425.789|9999|0
17|425.789|9999|0
15|425.789|9999|0
17|425.789|9999|0
17|425.789|9999|0
16|423.577|9999|0
17|415.309|9999|0
16|406.754|9999|0
17|398.165|9999|0
16|390.143|9999|0
16|381.677|9999|0
17|373.449|9999|0
17|364.891|9999|0
15|356.954|9999|0
16|348.619|9999|0
18|339.697|9999|0
15|331.964|9999|0
16|325.613|9999|0
17|325.613|9999|0
17|325.613|9999|0
16|325.613|9999|0
9|325.613|9999|0
6|325.613|9999|0
18|325.613|9999|0
17|325.613|9999|0
17|325.613|9999|0
16|325.613|9999|0
16|325.613|9999|0
7|325.613|9999|0
10|325.613|9999|0
21|325.613|9999|0
19|325.613|9999|0
17|325.613|9999|0
17|325.613|9999|0
14|325.613|9999|0
16|325.613|9999|0
12|323.54|9999|0
8|319.669|9999|0
17|311.081|9999|0
16|303.18|9999|0
18|294.07|9999|0
15|286.142|9999|0
17|277.627|9999|0
4|273.562|9999|1
12|261.511|9999|1
16|244.583|9999|1
17|227.573|9999|1
8|221.46|9999|0
8|217.489|9999|0
15|209.423|9999|0
17|202.459|9999|0
16|202.459|9999|0
17|202.459|9999|0
16|202.459|9999|0
9|202.459|9999|0
7|202.459|9999|0
15|202.459|9999|0
18|202.459|9999|0
10|202.459|9999|0
7|202.459|9999|0
15|202.459|9999|0
3|204.497|9999|0
15|211.983|9999|0
13|219.021|9999|0
3|220.525|9999|0
17|229.121|9999|0
16|237.095|9999|0
16|245.375|9999|0
5|247.646|9999|0
12|253.897|9999|0
16|262.296|9999|0
17|270.74|9999|0
9|274.745|9999|0
7|278.748|9999|0
14|285.739|9999|0
20|295.666|9999|0
12|302.136|9999|0
5|304.138|9999|0
19|312.079|9999|0
20|320.598|9999|0
9|325.061|9999|0
9|329.365|9999|0
16|337.338|9999|0
18|345.766|9999|0
4|345.766|9999|0
9|345.766|9999|0
3|345.766|9999|0
17|345.766|9999|0
15|345.766|9999|0
18|345.766|9999|0
13|343.246|9999|0
3|341.772|9999|0
17|333.482|9999|0
4|331.045|9999|0
12|324.819|9999|0
17|314.433|9999|1
16|297.462|9999|1
16|280.528|9999|1
17|263.902|9999|1
16|247.516|9999|1
12|237.564|9999|0
5|234.876|9999|0
17|226.718|9999|0
16|218.525|9999|0
16|209.992|9999|0
17|201.77|9999|0
17|192.983|9999|0
16|184.988|9999|0
16|176.776|9999|0
9|172.461|9999|0
7|168.61|9999|0
17|160.116|9999|0
16|151.799|9999|0
16|143.262|9999|0
17|135.252|9999|0
13|128.371|9999|0
19|118.431|9999|0
14|111.768|9999|0
20|101.679|9999|0
16|93.3661|9999|0
17|87.0664|9999|0
15|87.0664|9999|0
17|87.0664|9999|0
19|87.0664|9999|0
11|87.0664|9999|0
5|87.0664|9999|0
22|87.0664|9999|0
6|89.2564|9999|0
12|95.2488|9999|0
16|103.357|9999|0
5|108.425|9999|1
13|120.379|9999|1
17|137.546|9999|1
15|153.843|9999|1
17|171.401|9999|1
17|187.214|9999|1
16|203.748|9999|1
12|214.308|9999|0
4|216.33|9999|0
13|222.878|9999|0
20|232.969|9999|0
16|241.15|9999|0
17|250.292|9999|0
4|250.292|9999|0
8|250.292|9999|0
21|250.292|9999|0
15|250.292|9999|0
17|250.292|9999|0
16|250.292|9999|0
16|250.292|9999|0
15|250.292|9999|0
19|250.292|9999|0
16|250.292|9999|0
16|250.292|9999|0
10|252.79|9999|0
7|256.652|9999|0
13|263.387|9999|0
21|273.88|9999|0
15|281.326|9999|0
18|290.398|9999|0
17|298.803|9999|0
16|307.053|9999|0
15|315.085|9999|0
17|323.479|9999|0
16|331.425|9999|0
16|340.004|9999|0
15|348.021|9999|0
16|355.051|9999|0
23|364.955|9999|0
15|369.486|9999|0
21|369.486|9999|0
18|369.486|9999|0
13|369.486|9999|0
9|367|9999|0
12|361.494|9999|0
3|359.436|9999|0
13|352.988|9999|0
16|344.796|9999|0
17|336.29|9999|0
15|328.312|9999|0
17|319.778|9999|0
16|311.245|9999|0
16|303.06|9999|0
14|296.442|9999|0
